BMI,SelfEsteem,Accu,DietSE,Restrictive,Bulimia,Risk
0.254688022,0.416414007,-1.471595939,-0.901564061,0.389027105,-0.281263667,-0.998555423
-0.964443546,0.386108183,-0.887621481,-0.155609814,0.694874631,0.335591503,0.98006925
-0.744870577,-0.804077757,1.400144873,1.544727702,0.10034888,-0.811560219,-0.332764048
1.313564284,0.96741999,-1.766096444,0.696127968,-0.856232913,0.414670329,0.00426286
0.109292689,-0.172466272,-0.465786834,-1.309337756,0.517725033,-0.706198992,-0.88250865
0.15632657,-0.175884755,0.851569429,1.075670387,-1.496146321,-0.585089267,-0.655988063
-0.560934023,-0.611051051,0.166384101,0.85683152,-0.594504122,-0.440663961,-0.73245449
1.377530619,-1.020718305,0.012162039,-0.593930067,-0.85478811,0.659865805,0.104316369
-0.73908751,0.231057503,0.957948685,0.014655631,-1.824988713,-0.901488561,-1.965061759
0.431338216,-0.911734018,0.947905018,0.088180918,0.720980084,0.278855325,0.615154222
0.925959665,2.386386979,-1.045721343,0.036918048,0.02714468,-1.202482682,-0.531767512
-0.985049372,-0.257360204,0.459835002,-0.102907391,1.473622631,0.301095648,0.281135333
-0.807983403,-0.157321722,-0.831467405,2.679228268,-0.739482396,-0.543430005,0.111440391
-0.32163742,0.296281993,0.545690276,0.411641538,0.338070957,-0.471952159,-0.181725961
0.246342344,-1.856916694,-0.89385528,-0.077507569,-0.002054509,0.239100099,0.092278585
0.188852804,1.670932145,0.394942745,0.298315893,-0.412896382,-0.477808101,-0.10136579
-0.526752546,0.741627796,-1.924826436,-0.182190922,-1.945011901,-0.653413676,-1.503386831
1.26560944,0.981061379,1.286432456,0.488710944,-0.949286201,-0.038558821,0.200849718
-0.84870121,-0.20832762,0.310150173,0.339415119,-0.417435802,-0.700609931,0.003384563
-0.231175627,0.489929699,2.044782742,1.117176961,0.778690504,-1.340150612,-0.483755723
0.205595435,-0.33411673,-0.002927683,0.774298835,-0.133287416,0.33888866,-0.10258485
-1.529670928,-0.594407604,0.189131761,-1.32427614,0.630335527,0.687280654,-0.025612295
1.887966169,-0.669861338,-1.544528765,0.275413086,-2.05019854,-0.046604054,-0.68568209
-0.674089159,2.877873608,0.632335929,0.594165138,-2.075827503,-1.925356926,-2.481755216
-0.720920925,-1.634468747,-0.083888043,0.748921806,-0.383792509,-0.64197356,-0.11762559
-1.374764399,-0.781775546,-1.427658396,0.227232914,-0.827974663,-1.617094631,-1.650598956
-0.67394878,-0.363846409,-1.707687674,0.305950097,-0.146590391,0.381393225,0.830271911
0.413498838,0.514601183,0.744795146,0.522223898,-1.364284314,-1.67141154,-1.958973597
2.746069575,-0.393108738,0.150581453,0.413511176,0.193633144,0.8487438,0.86356192
-0.953356934,-0.174766764,0.939316044,-0.847214107,1.092305939,0.306233235,-0.161853895
-0.712878737,-0.378555959,-0.157359489,-0.230322896,1.876167168,0.443877129,1.075353656
-0.645625584,-1.00303654,-0.717911179,1.128420659,-0.868868807,-0.097030437,-0.474062085
0.656983357,-0.458442954,-1.417790973,0.257845464,-1.173534772,-0.187039681,-1.011309066
0.332823424,0.042008437,1.015977944,0.599854712,-0.791500447,0.37784847,-0.832254094
0.824499501,0.552208483,0.865598551,-0.848038039,-2.077001702,-0.592972064,-1.843440418
-2.478183039,0.724818328,0.377800001,-0.826180413,1.327838167,-0.736298195,0.374571561
-0.056509982,-0.822353232,-0.873233593,0.042528839,0.882349028,1.863770072,1.658880336
-0.277729485,-0.085482041,-0.405531354,1.331937489,0.608937283,-1.100888058,-0.284554172
1.041963655,-0.472747177,-0.996745623,-1.408984671,0.532600408,1.005671952,0.628477955
-1.499075234,0.240092001,-1.76307338,1.041638081,1.369496235,0.494643091,0.95970574
-0.106446805,1.384830744,0.655894984,1.081755879,0.457255004,-0.971159119,-0.079918341
0.603565945,0.568583265,-1.261319673,0.261851672,-2.190948337,-0.562116052,-1.75042348
-1.200826137,1.865616278,-0.282783466,0.384606063,-0.334849789,-0.171084101,0.390250741
0.347615338,0.299210284,1.043829124,-0.117307967,-1.138090867,-2.121073643,-1.795112764
0.839751406,0.23133492,0.760022995,2.07682887,-0.608466191,-0.080230489,0.186673239
-0.921265783,0.51155022,-0.140178496,0.168986183,0.403372184,1.354073175,0.987725091
0.066759214,1.050287856,0.42239653,-0.501668778,-0.667422019,0.185049568,-0.601968911
-0.129448406,-0.642487148,2.137033222,1.211936703,-1.683521748,-0.952776388,-1.07815954
0.438027962,-0.304690264,1.60840618,0.437804433,-0.565763349,0.05941287,-0.045551818
-0.948026817,-0.012926593,0.1298221,-0.003345459,0.20958614,0.486263981,0.70646448
0.391051398,-0.217216243,1.964523009,1.791079009,1.278713859,-0.498076365,0.815681722
-0.107764375,-0.210995993,0.578612419,-0.783042547,-0.685561277,-0.80258807,-1.538842089
0.262360887,-2.216654276,0.126970275,-1.25693548,0.766879338,1.856501056,1.215890917
0.204945289,-1.259707477,-0.729396027,-0.021017959,-0.834100428,-0.351917255,-0.508156479
0.881384477,-1.610116403,0.982197974,-0.576896183,-1.072522885,0.128814422,-0.641958738
-0.398500992,-0.69165393,-0.716119328,-1.28553217,0.694350877,0.030875952,-0.478340179
-0.26297525,-1.587940473,0.746460368,0.403675773,-0.417227927,1.340264446,1.211521426
1.06858079,1.983363613,-0.299152106,-0.298579173,-0.312372046,0.035208158,-0.353105023
-0.637842594,1.181036302,-0.010015547,1.615913997,-1.515493785,-2.599160732,-1.873518652
-1.483851848,-0.206034706,-2.161111329,-0.479719646,1.6690489,1.406069549,1.225081946
-0.175861149,-1.289681144,0.429816872,-0.327461447,0.131776835,-1.084963164,-0.174955882
1.027317557,-0.062212203,-0.229646818,-0.452430153,0.448549853,0.790687939,0.492380184
-1.721800639,0.379226739,1.428019671,0.503172968,0.40964283,-0.339009715,-0.104571041
-0.8228697,-1.477953006,-1.714467738,-1.171179811,0.515500543,1.02661241,0.582064322
-0.883477629,0.166239948,1.225516676,-1.244819531,-1.076776373,-1.518706235,-2.126210084
1.287042098,-0.533231664,0.586654829,0.326596555,-0.42646795,1.188445148,0.811177936
-1.312281651,0.547712676,-0.837066623,-1.310060199,-0.450810716,-1.169933581,-1.54890535
-0.571620267,0.748332253,0.541919898,-0.265825007,0.879558311,-0.843913547,-0.17652864
1.184021313,-0.139114222,0.940222898,-0.198207519,-0.598956163,-0.540257196,-0.378374803
-1.686202424,-0.247462196,-1.495621973,-0.271781509,0.838882763,2.359075747,0.702898797
-1.387605,1.5577823,-1.217045429,-0.024657957,-0.05325791,0.045887705,-0.199115846
-0.714399954,-0.464698261,-1.04040062,1.40573152,0.267765602,0.05562014,0.743790543
2.476866361,-0.321481849,-0.542724786,1.412984594,-2.187362805,-0.933109223,-0.964504585
-0.606808916,0.577686778,-1.791548051,2.283845097,0.235410544,0.49798823,1.023613895
-0.258497817,-1.541831217,3.256072768,-0.773791414,0.997399781,1.791699837,1.639892439
-1.254709602,-1.280703807,0.803756427,0.786936022,-0.921218654,-1.126939342,-1.514042824
0.397663022,-0.443272327,-0.002178892,1.850455954,1.284128027,0.942496589,1.877421047
-0.159737147,-0.333352146,0.640234652,0.909552145,-1.3025603,-0.443438136,-0.115454853
1.687133113,-0.398765496,-1.896275137,-0.554478699,0.882494727,1.200200177,0.278131925
-0.369313719,1.698012763,2.065303304,-0.269975763,-1.726918657,0.642635918,-0.567547594
0.78708382,-1.633196652,0.106211469,-0.787261035,-1.741168562,0.066982698,-0.894727599
-0.925153239,-1.448760648,-0.835885045,1.26972135,-0.666565831,0.088565594,-0.370996483
0.00465041,-1.469188662,-0.689965715,-0.676647765,-0.660512778,-0.754207571,-0.75190985
-1.228749701,1.007405171,0.972839552,-1.918683142,-1.857409358,-0.947245408,-1.964083227
-0.140597978,-1.421351498,-1.628627868,-1.752938675,0.139095982,0.972386234,0.320837263
-0.207326974,1.370932643,0.41926109,1.085547058,-0.902202985,-2.107122597,-1.483792392
-0.921530578,-1.016728432,-1.470761433,-0.729837575,1.263386152,-0.089031206,0.167118308
0.360474236,1.050048812,-0.234936747,-0.39197198,1.013210569,1.451953707,1.452237037
1.666602434,0.595849134,0.594070078,-0.704604932,1.182105684,1.220926783,0.425481886
1.448046337,-1.669847056,0.983250189,-1.323105075,2.060130585,2.171197186,2.27919276
-0.03285159,-0.461912178,-0.269240635,-0.398294614,-0.705256599,-0.693810422,-0.831097579
-1.628435535,1.198915523,-0.096232807,0.695837515,0.800204032,-1.198440552,0.251308496
-0.562669277,0.858550927,0.213729408,1.570863026,0.479146043,-0.518242951,0.047730278
0.753225247,-2.578594153,0.186298945,-0.093251189,1.321559295,1.427950962,1.227365198
-0.851735254,0.007353407,0.457610434,0.206444262,2.36944036,0.035216785,1.875412769
-0.915128915,0.739233839,-0.53858521,0.824649824,0.959074664,0.872195001,1.361222055
-0.444845572,-0.24765496,0.813898613,1.068025386,-1.392490909,-1.151491246,-1.080524471
0.234496217,1.301077936,-0.406218982,0.131636386,2.462382257,1.38800134,2.329816676
-1.448964218,-0.793372947,-1.304134432,-1.322950107,-0.496889322,-0.000841365,-0.616842987
-0.593897012,-1.360095695,2.871212836,1.592021303,-0.434924326,-0.064752185,-0.109158395
-0.751445754,-1.43013993,0.454718573,0.081657211,1.427182736,1.078632234,1.271471853
0.187135508,-0.200687358,0.586904348,-0.866596375,-0.685415404,1.530097,0.289785511
-0.575437431,-1.130627227,-1.0687323,1.197591086,0.790048623,0.882049986,0.766229959
-0.087663365,-0.817776634,-0.206406902,-0.010295535,3.233997475,2.545463454,2.761295642
0.311670756,0.244790843,-0.192323227,0.359072411,0.732582991,0.467228689,0.79742413
0.244387722,-0.35572386,-0.835108794,0.192914105,-0.523376955,-0.563798448,-0.910435893
-0.458033244,0.694552874,-1.52329844,-2.100310527,-1.048455776,-1.314713737,-1.994071141
1.32593062,0.051062927,0.844935958,-1.111321536,1.074499288,1.958674747,1.279923805
-0.579522744,-0.637372606,-0.092848376,0.02354187,-0.847575741,-0.855375804,-0.894076101
-0.824076953,1.459721164,1.485692672,0.600809724,-0.972457143,-0.134599364,-0.009664778
1.085620563,-0.713113455,-0.304865103,1.769254538,-0.414586324,0.062322787,0.366115356
1.415907926,-0.658349906,-2.018132505,-0.30944077,1.289370143,1.807374016,1.941949285
0.89088271,0.814209737,-0.728984484,-0.098336219,-1.355064581,-0.488069846,-0.815204331
0.399305817,0.746935609,-0.729946961,0.778533663,-0.207828062,0.089262406,0.145614854
-2.071723045,-1.650206508,-0.96646407,-0.596106385,2.677932673,0.661167298,1.273674474
1.141571678,0.772227469,-0.67271876,-0.93470072,-0.604898716,-1.063064916,-1.209964433
-0.498899869,2.296786944,-3.004715107,0.068497035,0.776518011,-0.404722566,0.244246405
0.572100871,0.188417614,-1.165676011,0.427309723,-0.373897186,-0.631898874,-0.719076977
1.252104976,-0.122100875,0.36015054,-1.16890371,-0.577409511,-0.250647805,-0.901799819
-1.516806846,0.316039906,-1.812630031,-0.909493995,0.941163619,-0.847187587,-0.706012599
0.25683903,0.058701636,0.683817104,0.328197547,-0.643744488,-0.010774502,-0.21816082
1.215918396,-2.063674165,-0.228181456,-0.116472916,0.39223127,0.520564649,1.447366061
-0.629765661,-1.307529606,0.068984125,-0.376928884,1.423053978,0.509134341,1.102331668
0.648774423,-1.065484337,0.666146751,0.335598698,-0.593642479,0.255154192,-0.238244525
0.278857178,1.48907092,-0.711146802,-0.721344062,-0.887924524,-0.77484539,-1.422962007
-0.360275719,0.224473413,-0.006420448,-2.164048529,1.138831466,1.490037391,1.178472725
-0.393502683,0.553367055,1.85584699,0.183279387,-1.053174286,-1.152836831,-1.308184884
-1.041800681,0.969183844,-1.07769144,0.22578941,-0.742908363,-0.584356362,-0.766600157
1.263980284,0.583462286,0.189677014,-0.313964507,1.58628167,-0.114020081,0.699955224
1.906211868,-0.722017939,-1.688790118,0.177691469,-2.004869761,-0.005284159,-0.268830234
-0.639457195,0.647238905,0.499254459,1.325799974,0.749129495,-1.03079543,-0.311592364
1.952412565,-0.651555833,-0.454546582,0.589441522,-0.684338621,-0.215254023,-0.470342644
0.295539846,-0.631981288,1.405373181,-0.768595808,0.693656269,0.042823406,0.247159055
-0.856495612,0.736580135,-0.554370208,-0.701361369,-0.19902546,0.414540072,-0.223744879
0.86420315,-0.000285869,-0.261972334,1.125214057,0.067172516,-0.035044416,0.738371227
0.185081449,0.248200124,0.150196541,0.279971869,-1.592573429,-1.07112623,-1.488321994
0.298337776,-2.32514726,-0.810760621,-1.788885533,2.164623707,2.862444294,2.404598562
0.641940825,-1.047252349,-0.308479146,0.270168912,1.880932323,2.901657082,2.418295674
-0.382804575,0.791528168,0.391969543,-0.160293604,-1.382682294,0.47651555,-0.503905259
-1.897247011,-0.104412365,0.228703139,-0.062797174,-0.602513962,0.217732052,-0.314926517
0.066156251,-1.783700515,0.599878977,0.134227809,0.735350876,-0.115398901,-0.187944661
-0.691865893,0.104118968,-1.013817647,1.149027018,1.14988793,-0.19035983,2.058247008
1.798040073,-1.362998459,0.220391416,0.396056615,-1.443683109,-0.158470202,-0.171722645
0.393428204,2.103813769,0.455222143,-0.423367617,0.209127306,-0.936441875,-0.151483253
-0.432515558,-1.588454409,-0.355839326,1.217775426,-0.572130495,-0.036956525,0.137141868
-0.951960591,1.273605879,-0.909789912,-0.26224907,-1.51673819,-2.097929778,-1.979403281
-0.216250301,0.067953387,-0.986254837,0.18924999,-0.400556045,-0.908338406,-0.456363319
-1.042791715,0.230249898,1.602341619,-0.465507005,0.456928905,-0.420346885,-0.408307635
0.526943682,-0.738511147,-0.784100267,0.980960443,1.443399645,-0.476046931,1.433789298
-0.10986728,-0.27772236,0.202473366,-0.577970191,-0.257593153,-0.212436754,-0.422440993
0.811257235,0.98619854,0.988338805,-1.144737553,-0.826180617,-0.71878668,-0.878183978
0.394851329,-1.819632438,-1.453230772,-2.611632541,0.472349913,1.618779967,0.326971881
1.00449075,-0.612014149,0.000716603,0.282969077,-0.332319997,0.63685762,0.886649271
-1.848789729,-0.177642739,0.702993927,0.416479156,-1.025343291,-0.565632436,-0.684958395
-0.984156795,-0.03109684,0.236906,-0.647233412,0.319336102,0.80844905,-0.12495585
-0.218548319,-0.897105023,0.172494312,-0.021826401,0.240472779,-0.013327014,0.077212758
-0.800922145,1.105210817,1.362025771,0.509563522,-1.690845492,-2.806206622,-2.025407
0.401081108,0.528187824,1.008805344,-0.528697321,-0.781012986,-0.80393681,-0.231576131
0.894278686,-1.282630825,0.627608775,-1.533677556,-0.289171897,0.99839466,-0.211341721
-0.509918468,0.428439026,0.062456379,-1.908517994,0.293775563,-0.33193866,-0.381293487
0.888383147,-1.121078709,1.019696268,-0.931259302,0.641025844,-0.032568902,0.092415686
-0.098378126,-0.371766157,-0.208706204,0.765601149,-1.18431396,-0.170400627,-0.924100403
-0.831138447,-1.264412935,0.276626534,0.673887346,1.575892876,0.187322968,0.86273314
0.956451064,1.595717368,-0.029138494,-0.760526434,-0.933841367,-0.162565846,-0.768938127
-0.197821354,0.919440281,-0.545874884,-0.569643484,0.490813155,-0.181160072,0.315317738
-0.544946585,-0.761349873,1.181427018,0.254660483,1.073022391,1.557654674,1.231201563
-0.326928972,-1.081725165,0.303576212,0.620499874,0.037005743,0.662749554,0.766587633
0.607225808,-1.203721285,-0.409045547,-2.052816582,0.734053863,-0.248712249,-0.792265567
1.606724556,-0.130860039,0.310278184,-0.088438727,-0.716238231,-1.132436701,-0.989121877
0.360932176,-0.711112733,1.601391128,-1.86557268,0.491319202,-1.376373333,-1.175721889
-0.259787352,-0.173815702,-1.029787605,0.637113827,0.948596717,-1.155110793,-0.123903104
-0.115799655,0.211884576,0.110233001,0.817727261,-0.331304965,-0.714164925,-0.675440233
1.304592862,-1.199133503,-1.587124834,-0.141605401,-0.122257993,-0.925864125,-0.409290915
1.272469904,-0.037704861,1.666393242,0.018727016,-0.051981011,-0.600028635,-0.6877247
-0.937624209,0.381276532,-0.632266945,0.84550346,0.75136676,0.665692417,0.69285939
-0.272318868,-0.058515314,-0.438808608,-0.558635294,0.968893599,1.1917371,1.084433554
1.048052549,2.116335218,0.990630074,-0.435662908,2.402032054,-0.06850305,0.679322399
-0.470143917,-1.452338867,1.137746979,-0.234724101,-0.969522766,0.109745222,-0.81225551
-0.064936653,-0.33358637,-0.986896807,1.749831675,0.020976313,0.831505891,1.822189578
0.697026529,-0.12018291,0.027057184,0.156927038,-0.141076871,-0.383650752,-0.435352391
0.226865842,0.194493242,-1.645697718,-0.127044387,1.273807655,0.255958539,0.790270027
-0.961088307,0.036824111,2.575490223,0.991989155,-1.21385429,-1.841690415,-1.816305912
0.32857736,0.01556252,0.432477077,-1.836286866,-0.679147847,0.923466933,-0.508192155
0.143436518,1.055582872,-0.836627927,0.726744203,-1.476200748,-1.364471342,-1.568771793
1.646521807,-1.541364864,-1.656079497,-2.54631943,1.335762296,2.430552239,1.387757992
-0.741851198,2.244721262,-0.869755991,-0.002762898,0.014750105,0.545371633,0.830477758
-0.93387828,1.049333882,-0.730705762,-0.20597393,-0.300605478,-1.981372648,-1.391629632
0.249119459,0.247768912,-0.399119126,-0.011731705,-1.767737084,-1.408748841,-1.258281008
-1.065814313,-0.140450648,-1.685599521,-0.04808978,0.870097729,-0.248947625,0.037240683
0.384162675,-0.747991288,0.524976808,0.537584887,-0.026375258,-0.663752198,-0.276732524
-1.085797284,0.668393719,0.933569126,0.337797523,0.08574963,0.328518956,0.572941987
0.221296343,-0.197549933,0.460564054,-0.267648293,-0.951997757,-0.443981324,-0.134574122
-2.841772977,0.341444486,-0.003084231,-0.367975779,0.101378501,0.616839411,-0.01427869
-0.757467857,1.885220103,0.602237425,0.81881987,0.846314915,-0.811122982,-0.228321383
-0.725792817,0.976207317,0.526135654,-0.263163968,-1.190713713,-1.643428666,-1.692446735
-0.494928453,-0.855859807,1.186630244,-0.538225273,-0.389319887,1.106988045,-0.115980697
0.117802213,0.026450125,-0.905922282,1.459051169,-1.091765369,-0.810329167,-0.631776454
-1.609812986,-1.31988109,-0.581657998,-0.231899716,0.516551134,-0.791313747,0.017473683
0.340258325,-1.918748869,0.115193799,1.70057231,0.945426582,0.507310324,0.778166741
0.829197293,-1.666308767,-2.195171758,0.52270735,0.576521051,0.951417829,0.788941059
-0.187943673,0.734505681,-0.828489765,0.931950928,0.61010272,-0.958531147,0.118143107
-1.030241852,-0.306909955,0.579732664,1.332260864,-0.095615498,-0.208352568,0.664727872
-1.730097003,0.50511867,-0.356685083,-1.292965812,0.006743299,1.400516865,0.661401732
0.451594641,-0.425402002,1.408252154,1.242422496,-1.499039276,-0.460945611,-0.583843278
-1.130187564,1.268641185,-0.852098326,-1.717275809,1.142904492,1.756786404,0.713853101
-1.21309985,0.278985696,-0.782856923,-0.180143879,0.235351088,-0.328373852,-0.542498347
-1.397551974,0.402283871,0.942630509,0.472298388,0.44701741,0.408570712,1.164945578
2.404705039,-0.929313994,0.4863539,-0.643976094,0.286404573,0.899317638,0.913517137
-0.325299429,0.296006904,-0.188554055,-1.980236107,-0.318839638,0.471890713,-0.52329126
1.263687695,0.210354206,-0.08817067,0.443536207,-0.154412957,1.8510986,0.745322175
-0.797061767,0.24401466,-0.411366312,-1.299620076,-0.510674565,-1.970488484,-2.127608541
-1.017936525,1.040475913,0.906950982,2.653252027,-1.082268501,-0.704761971,-0.393092877
0.666761702,-0.166896753,0.038938525,0.181229482,-0.226800596,-1.67574236,-0.453616132
-0.893193948,0.636999134,0.03890158,-0.720214681,-0.775457499,-0.94765843,-1.87784369
0.593237481,0.241309391,-0.230196266,1.012580943,-1.530702132,-0.264641769,-0.4087657
-0.048225634,0.880936515,0.308417677,0.735948349,-0.978555049,-1.042313291,-0.93824339
1.899747395,-2.85743602,-0.935883073,0.726881284,-0.002351574,0.384574127,0.809164228
-0.757247461,-0.837811398,0.325899165,1.196215042,0.75240204,0.835390287,1.087247559
-0.625694901,1.068403008,-0.149256191,0.504768171,-0.622942385,-0.074412088,-0.391188098
1.413583229,-0.997872011,1.696065334,-1.403268404,-2.57879775,-2.705012644,-3.502364773
0.089227137,-2.350416543,-0.683981723,-1.214633506,0.628972415,1.010424652,0.456928663
1.693064256,1.242829496,0.266949869,-0.008013343,0.590389009,1.281926008,1.231794662
1.371356145,-1.104163942,-0.943580187,-0.651493442,-0.433214665,0.546072635,0.030144727
0.788490032,0.537079915,1.714783686,-0.867901346,-0.060922506,1.212950691,0.815460639
0.715480829,0.45319881,-1.226248929,1.44409207,-0.795005561,-0.222245295,-0.198376401
-0.551264294,-1.198554237,2.486556093,-0.966171659,0.840622751,2.227363445,1.131029504
0.99450843,0.347248072,0.210298167,0.487195074,-0.838233412,0.457118432,0.530365625
0.052682218,0.596103964,-0.32876969,-0.057089765,0.222099776,0.552987301,0.565292465
1.778175708,0.767732245,0.754838186,0.464334275,-1.409383319,-0.928033082,-0.937871736
-1.152849302,-0.920281407,-2.06832263,1.057519744,-0.050452653,-0.279288419,0.348962679
1.402917969,0.657103525,-0.281411346,-0.670183528,-2.111281793,-0.76706456,-1.222520621
0.530409662,0.494907435,-0.429277412,0.570621467,-0.019519581,0.405309431,0.210959108
0.76563764,-0.377577525,-0.03537625,0.285708688,0.20307421,-1.330870688,-0.38604544
0.431376923,-0.461087989,0.015482159,-0.920529514,0.433175227,0.489249864,-0.04137021
0.73574562,-0.514649519,1.017194057,0.417687453,-0.574771984,-0.643993177,-0.522219693
-0.578656124,0.511804601,0.094364153,-0.433994439,0.215666881,0.05020682,-0.516528673
-0.857338738,0.05361248,-0.932683126,1.406539457,0.472505956,0.006826604,1.070003928
-0.505610416,0.561660574,0.000729921,-1.450561379,0.746958203,-0.798709384,-0.816624927
0.986198398,0.123393575,1.33869615,-0.349121504,-0.391955351,0.001332627,-0.253401043
0.443030765,0.602276196,0.185675331,-0.488190527,-1.535198449,0.064104571,-0.83859131
-0.886296913,0.777629215,0.4680383,-1.36732007,-0.640322856,-0.620294846,-1.438792056
0.677723239,1.397529954,-0.77177098,0.871013407,1.576858811,0.397714021,1.863091575
-0.245686899,-0.690948098,0.009675729,-0.0152329,-0.803248045,-1.554479921,-0.66416289
-0.411007942,0.465616072,0.743957457,-1.461276838,0.848593754,0.784498803,0.421440274
0.399011287,-1.079523538,-0.468063142,-0.633314909,-0.098047618,0.340596718,-0.019649337
-0.222112619,0.99594035,-0.083315835,0.291556671,1.035832726,-0.411675403,-0.076124256
-0.363788589,0.411574797,0.181851255,0.086863939,-1.452169052,-1.602445051,-1.428757244
-0.470606412,-0.22149464,-1.065475995,-0.425021724,0.509494891,-0.808991666,-0.113958452
0.503600521,0.822059086,0.195089556,1.24569065,0.028815382,-0.801586339,0.373542077
1.621974372,0.771197536,-0.820451015,1.05602681,0.178586058,0.857989117,0.67940553
0.979401014,1.033862221,-0.870486397,-0.410855535,-1.472933825,-0.371853689,-1.173823679
-0.846915932,0.64068049,-0.627002186,1.611215968,-2.491050976,-3.321590818,-2.87580694
-0.457905664,0.777821477,1.6214754,-0.02451314,-0.873664489,-1.389118989,-1.641309514
-1.209905676,1.206906873,-0.483110776,1.704197525,-1.973540367,-1.59546991,-1.620578201
0.08292958,-1.690057069,1.620961208,0.887822303,-0.56309698,-0.107964455,0.405557738
0.833812063,-1.474817207,-1.122316017,-0.367421018,-0.265335269,0.288486802,-0.012527351
1.938867984,-0.547879168,0.24724407,-0.121127084,0.897722574,1.497053956,1.286425792
0.282616679,0.805831297,1.928161375,-0.781319804,2.442928575,0.6744987,1.468365392
0.613327254,-0.566134225,-0.298696089,0.207389841,0.711578202,0.491432002,0.944308562
-0.985259357,-1.4820373,0.050685447,1.584435587,-2.114143414,-2.072137469,-1.975036724
0.956176334,-0.638809936,0.33351618,-0.60098045,-0.453462299,1.945763965,1.305869296
0.595580461,1.57647952,-0.672868413,-0.88359317,-0.720179169,0.336629506,-1.04140995
-0.967724052,0.77872804,0.919094277,-0.060028867,0.393347026,0.431262788,0.539486853
1.326915348,1.419751685,-2.043450407,-1.495049089,-0.092465375,0.136286302,0.046708488
0.385909126,-0.188893321,-0.65683265,0.237009513,-0.288906108,-1.241571173,-1.528435542
0.579414531,-0.458306208,0.00483537,1.437318663,-0.08040128,-0.040967802,0.322218136
1.384672383,-0.198854472,-0.931731463,-0.086188279,-0.408672581,0.00329987,0.004829219
-0.168743916,1.130737496,0.085722348,-0.064792704,-1.286508018,0.235679159,-0.725212688
-2.27676919,0.711522796,1.298636353,-0.193678837,-0.067653227,-1.560951025,-1.340495334
1.160267247,-0.639686556,0.689575658,0.232959782,-0.754726364,0.221263815,0.355979828
0.258880985,1.657395628,0.567722704,0.767524318,-0.282394746,-0.491306577,0.211526287
0.318833444,-0.095508049,0.446214159,2.228913202,-0.875269097,-0.636776196,-0.231754874
-1.486719833,0.509555029,-0.82311563,1.114112154,0.649081982,-0.014647295,0.910259164
-0.484486542,-2.268914083,-0.047529054,0.002670517,-0.008582114,0.52737894,0.548090321
0.717322821,-1.446921526,-1.249216486,1.680069298,1.776168439,0.527382081,1.641464104
-0.312145751,0.187335624,0.070814073,0.420811269,0.318025393,0.299303177,0.69048851
0.20977146,-0.527517755,-0.17916906,-0.139342001,-0.700790763,-0.984805641,-0.592376975
-1.462542152,-0.722312775,1.266161562,0.722735522,0.649353893,0.460660316,0.358978499
-3.085734827,0.693888479,0.971464106,-0.952496408,1.692196185,-0.38833649,0.243301483
0.616539066,-0.586219189,-1.611588355,-0.894476856,-0.178370218,-0.849849824,-1.55486472
1.149330384,-0.521151013,-0.099583546,-0.309627056,-0.326137925,0.852133791,0.342117388
0.820514798,0.123352945,-0.171892473,-0.696578833,0.238856377,-0.647958641,-0.410754399
0.373103698,-0.321406233,0.063120594,-0.059180444,0.58581121,1.598410014,0.921517535
-1.239854331,-0.170649328,-1.202495902,1.212774544,0.150572403,1.049102347,1.906563337
0.473641479,1.69692553,-0.824415837,-0.513723647,0.243159587,0.82474886,0.6821067
0.710841541,-0.654798165,0.303730273,-0.571422648,-0.751910442,-0.048244661,-0.222178459
-1.915335954,1.312388854,0.307577972,1.767807454,1.306430174,-0.10900482,0.862409924
1.347372587,-0.198209027,0.305778156,1.208993893,-0.502695281,0.310321224,0.533538991
1.785855839,-1.225831307,-0.237568299,-0.759225788,0.437368037,-0.103998135,-0.132584888
-0.360287487,2.277968866,0.168618219,0.708347667,0.835877618,0.639945611,1.125067052
-1.321911463,-0.858669043,0.368752798,-0.633976352,1.532454504,2.361989582,2.205073278
0.829502021,-0.297101814,-0.819783435,0.725504339,0.390690195,1.228175087,1.271073817
1.626825785,-2.645443896,0.638340983,-0.670419538,-0.33297255,0.550740868,-0.276408525
0.911849691,-0.523706751,-1.293685988,0.297269258,-1.092915192,-1.059823939,-1.36169953
-1.116099081,-1.133594298,-0.765146963,-0.295436768,-2.602211005,-2.055819064,-2.664590683
-0.98700918,-1.358582922,1.005563366,0.520099047,-0.035111705,0.670978399,0.863067523
-2.850381783,-0.609374717,-1.7732575,-1.215426497,1.258161148,-0.602185384,-0.51736912
0.356149506,-1.224655007,0.154698816,1.038736703,1.255202661,0.365598379,1.107988691
-0.187663102,0.350649845,0.049226068,0.683323811,-0.162460515,0.945896855,0.590813927
-0.244024325,-0.321479501,1.240529897,1.2877233,-2.380783354,-1.104124873,-1.271047674
0.645953668,-1.482420764,0.134300934,-0.385159135,0.403780973,2.203595652,1.396627207
-0.566270197,-0.339790324,0.147722414,-0.615698648,-0.408515297,-0.559646967,-0.713480089
0.58312902,-1.64193725,-1.814616836,-1.391216297,1.908999336,0.127333238,1.053716671
-0.214171926,0.160896664,0.111644374,-0.33803108,1.178503785,0.770516213,0.932385614
-0.750961717,-1.217690299,0.308614355,2.106460239,0.015544425,0.474720495,0.476428924
-0.092996702,-0.309001061,1.113163392,0.287293073,-1.187258863,-0.598759133,-0.637672051
